scenario,case,role,fleet,capacity,service_hours,pricing_group,monetary_treatment,rq1_structural,rq2_design,rq3_distribution,target_riders::n,target_riders::mean_delta_score,target_riders::median_delta_score,target_riders::p10_delta_score,target_riders::p25_delta_score,target_riders::p75_delta_score,target_riders::p90_delta_score,target_riders::share_better,target_riders::share_worse,target_riders::share_unchanged,target_riders_using_drt::n,target_riders_using_drt::mean_delta_score,target_riders_using_drt::median_delta_score,target_riders_using_drt::p10_delta_score,target_riders_using_drt::p25_delta_score,target_riders_using_drt::p75_delta_score,target_riders_using_drt::p90_delta_score,target_riders_using_drt::share_better,target_riders_using_drt::share_worse,target_riders_using_drt::share_unchanged,all_agents::n,all_agents::mean_delta_score,all_agents::median_delta_score,all_agents::p10_delta_score,all_agents::p25_delta_score,all_agents::p75_delta_score,all_agents::p90_delta_score,all_agents::share_better,all_agents::share_worse,all_agents::share_unchanged,target_trips::n_trips,target_trips::mean_delta_journey_min,target_trips::median_delta_journey_min,target_trips::p90_delta_journey_min,target_trips::p95_delta_journey_min,target_trips::share_journey_time_improved,target_trips::b0_wait_mean_min,target_trips::b0_wait_median_min,target_trips::b0_wait_p90_min,target_trips::b0_wait_p95_min,target_trips::b0_wait_max_min,target_trips::b0_wait_cv,target_trips::b0_wait_gini,target_trips::scenario_wait_mean_min,target_trips::scenario_wait_median_min,target_trips::scenario_wait_p90_min,target_trips::scenario_wait_p95_min,target_trips::scenario_wait_max_min,target_trips::scenario_wait_cv,target_trips::scenario_wait_gini,target_trips::mean_delta_departure_min,target_trips::mean_abs_departure_shift_min,target_trips::mean_delta_trip_distance_km,target_trips::mean_delta_wait_min,target_trips::median_delta_wait_min,target_trips_using_drt::n_trips,target_trips_using_drt::mean_delta_journey_min,target_trips_using_drt::median_delta_journey_min,target_trips_using_drt::p90_delta_journey_min,target_trips_using_drt::p95_delta_journey_min,target_trips_using_drt::share_journey_time_improved,target_trips_using_drt::b0_wait_mean_min,target_trips_using_drt::b0_wait_median_min,target_trips_using_drt::b0_wait_p90_min,target_trips_using_drt::b0_wait_p95_min,target_trips_using_drt::b0_wait_max_min,target_trips_using_drt::b0_wait_cv,target_trips_using_drt::b0_wait_gini,target_trips_using_drt::scenario_wait_mean_min,target_trips_using_drt::scenario_wait_median_min,target_trips_using_drt::scenario_wait_p90_min,target_trips_using_drt::scenario_wait_p95_min,target_trips_using_drt::scenario_wait_max_min,target_trips_using_drt::scenario_wait_cv,target_trips_using_drt::scenario_wait_gini,target_trips_using_drt::mean_delta_departure_min,target_trips_using_drt::mean_abs_departure_shift_min,target_trips_using_drt::mean_delta_trip_distance_km,target_trips_using_drt::mean_delta_wait_min,target_trips_using_drt::median_delta_wait_min,drt_trips::n_trips,drt_trips::mean_delta_journey_min,drt_trips::median_delta_journey_min,drt_trips::p90_delta_journey_min,drt_trips::p95_delta_journey_min,drt_trips::share_journey_time_improved,drt_trips::b0_wait_mean_min,drt_trips::b0_wait_median_min,drt_trips::b0_wait_p90_min,drt_trips::b0_wait_p95_min,drt_trips::b0_wait_max_min,drt_trips::b0_wait_cv,drt_trips::b0_wait_gini,drt_trips::scenario_wait_mean_min,drt_trips::scenario_wait_median_min,drt_trips::scenario_wait_p90_min,drt_trips::scenario_wait_p95_min,drt_trips::scenario_wait_max_min,drt_trips::scenario_wait_cv,drt_trips::scenario_wait_gini,drt_trips::mean_delta_departure_min,drt_trips::mean_abs_departure_shift_min,drt_trips::mean_delta_trip_distance_km,drt_trips::mean_delta_wait_min,drt_trips::median_delta_wait_min,drt::served_requests,drt::rejected_requests,drt::rejection_rate,drt::wait_mean_sec,drt::drt_total_vkt_km,drt::drt_empty_vkt_km,drt::drt_occupied_vkt_km,drt::min_idle_vehicles,drt::mean_idle_vehicles,drt::pooling_rate,drt::sharing_factor,drt::empty_vkt_share,drt::drt_vkt_per_served_request_km,drt::served_requests_per_vehicle,baseline_bus::departures,baseline_bus::bus_vkt_km,baseline_bus::bus_passenger_km,baseline_bus::bus_empty_vkt_km,baseline_bus::boardings,baseline_bus::unique_target_line_persons,baseline_bus::passenger_carrying_departures,baseline_bus::bus_empty_vkt_share,baseline_bus::bus_distance_weighted_occupancy,baseline_bus::route_boardings,resource::DRT_VKT_to_removed_bus_VKT_ratio,resource::DRT_minus_removed_bus_VKT_km,resource::fleet_per_100_baseline_boardings,resource::nominal_fleet_seats_per_100_baseline_boardings,resource::DRT_VKT_per_baseline_boarding_km,target_transition_share::target_bus_to_DRT,target_transition_share::target_bus_to_bike,target_transition_share::target_bus_to_car,target_transition_share::target_bus_to_other,target_transition_share::target_bus_to_other_PT,target_transition_share::target_bus_to_walk,drt_origin_share::car_to_DRT,drt_origin_share::other_PT_to_DRT,drt_origin_share::target_bus_to_DRT,drt_origin_share::other_mode_to_DRT,network::road_vkt_km,network::road_travel_time_h,network::road_delay_h,network::link_traversals,network::unique_road_vehicles,network::emission_events,network::drt_regex_road_vkt_km,network::drt_regex_road_travel_time_h,network::drt_regex_road_delay_h,network::drt_regex_link_traversals,network::drt_regex_unique_road_vehicles,network::drt_regex_emission_events,network::drt_regex_vehicle_ids_detected,network::delta_road_vkt_km,network::relative_delta_road_vkt_km,network::delta_road_travel_time_h,network::relative_delta_road_travel_time_h,network::delta_road_delay_h,network::relative_delta_road_delay_h,network::delta_link_traversals,network::relative_delta_link_traversals,network::delta_unique_road_vehicles,network::relative_delta_unique_road_vehicles,drt_origin_share::active_mode_to_DRT
A4_FL,A,caseA_design,4,4,,FL,priced DRT FL,0,1,1,67,-4.811333762714763,-3.0674873767030983,-14.173888672171442,-8.634370822144525,0.2391547662965792,1.8744839067449957,0.26865671641791045,0.7313432835820896,0.0,18,-6.596856745346475,-6.974171294298159,-12.270567452019222,-9.322854781304644,-2.717070513426684,-1.507036527182685,0.05555555555555555,0.9444444444444444,0.0,526111,0.045911057947298085,0.0,-0.2084042730149065,0.0,0.005942778679241201,0.3523239662470701,0.35432446765036274,0.21866108102662746,0.4270144513230098,88,-6.117992424242425,-0.016666666666666666,20.08833333333333,33.191666666666656,0.5568181818181818,18.985227272727283,16.366666666666667,33.765,45.53749999999993,125.31666666666666,0.8901133288054567,0.4072036580565936,13.410227272727274,8.075,39.41666666666666,47.23166666666666,58.6,1.1719137202326682,0.6121117111287437,-7.135606060606059,10.710984848484852,0.8762613636363639,-5.574999999999998,-3.975,18,-7.82962962962963,-0.016666666666666666,11.020000000000005,16.416666666666664,0.6666666666666666,15.525925925925925,13.466666666666665,28.09500000000001,37.0083333333333,51.88333333333333,0.8158451967885743,0.4141817748091603,19.451851851851853,16.708333333333336,39.41666666666666,42.91333333333332,52.15,0.7546252437618038,0.4055968096809681,-5.242592592592592,8.142592592592594,-0.06783333333333344,3.9259259259259256,2.325,30,-11.635555555555555,-6.116666666666667,9.218333333333339,15.01916666666666,0.7,18.896666666666665,16.674999999999994,42.35000000000001,44.19583333333333,51.88333333333333,0.8006522616206344,0.4410242841183041,18.663333333333334,14.583333333333332,38.88333333333335,47.25999999999997,57.36666666666667,0.7967482191302531,0.4238058383441488,-4.7616666666666685,7.207222222222223,-0.9307,-0.2333333333333333,-0.6166666666666667,28.15,0.0,0.0,337.2134999999999,223.1134905,47.895807,197.6137815,4.0,4.0,0.3588478379857689,1.2638922064507492,0.21467015236355688,7.92587888099467,7.0375,42.0,948.5369096215892,716.7857171619472,520.2609319198756,89.0,67,32,0.5484878096387723,0.7556750927572264,"{""890---22435_6"": 3, ""890---22435_9"": 14, ""890---22435_5"": 16, ""890---22435_3"": 1, ""890---22435_7"": 7, ""890---22435_0"": 17, ""890---22435_8"": 9, ""890---22435_2"": 16, ""890---22435_1"": 5, ""890---22435_10"": 1}",0.23521856475675706,-725.4234191215892,4.49438202247191,17.97752808988764,2.5068931516853934,0.20454545454545456,0.022727272727272728,0.1590909090909091,0.13636363636363635,0.4545454545454545,0.022727272727272728,0.1,0.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
A8_FL,A,caseA_design,8,4,,FL,priced DRT FL,0,1,1,67,-4.553773099604408,-1.6814333977830669,-12.227294203288706,-8.149486446243397,0.37606685324249867,1.4016805389212488,0.29850746268656714,0.7014925373134329,0.0,17,-5.19618547221217,-4.72485069521197,-10.812180016456145,-8.531742901889054,-1.157149521803177,0.2141764702796907,0.17647058823529413,0.8235294117647058,0.0,526111,0.03272057011115,0.0,-0.2259913539449201,0.0,0.0058012951399177845,0.3335865657185195,0.3516558292831741,0.22158061701808174,0.4267635536987442,88,-9.53768939393939,-2.825,18.473333333333333,27.299999999999976,0.6363636363636364,18.985227272727283,16.366666666666667,33.765,45.53749999999993,125.31666666666666,0.8901133288054567,0.4072036580565936,11.957575757575755,6.575,30.416666666666657,41.7175,90.93333333333334,1.3684392058114576,0.6534933246555776,-2.115719696969697,9.211931818181819,0.4367045454545451,-7.027651515151512,-4.016666666666667,17,-8.617647058823529,-4.95,12.783333333333335,17.59,0.7647058823529411,16.586274509803918,11.733333333333333,33.85333333333333,37.88333333333332,51.88333333333333,0.7845884167826496,0.3944006731431198,19.247058823529414,17.133333333333333,37.42,44.06666666666666,52.13333333333333,0.7214194712440641,0.3840668296658516,-6.8352941176470585,8.64313725490196,-0.3140000000000002,2.660784313725491,2.0,28,-14.208928571428574,-14.025,3.6950000000000065,14.533333333333326,0.8571428571428571,20.571428571428566,16.7,42.38333333333333,44.50416666666666,51.88333333333333,0.7208192176648357,0.3990203373015873,18.223214285714285,17.483333333333334,33.085,39.349166666666655,52.13333333333333,0.6891968490215,0.3744977951984321,-4.949404761904762,7.1125,-0.9883214285714284,-2.3482142857142856,-3.666666666666667,26.7,0.0,0.0,246.866,141.93512900000005,22.913897500000008,144.06392599999995,8.0,8.0,0.4405219780219781,1.4591993630713975,0.16143922693021268,5.31592243445693,3.3375,42.0,948.5369096215892,716.7857171619472,520.2609319198756,89.0,67,32,0.5484878096387723,0.7556750927572264,"{""890---22435_6"": 3, ""890---22435_9"": 14, ""890---22435_5"": 16, ""890---22435_3"": 1, ""890---22435_7"": 7, ""890---22435_0"": 17, ""890---22435_8"": 9, ""890---22435_2"": 16, ""890---22435_1"": 5, ""890---22435_10"": 1}",0.14963585239568997,-806.6017806215891,8.98876404494382,35.95505617977528,1.5947767303370792,0.19318181818181815,,0.18181818181818185,0.1590909090909091,0.4318181818181818,0.03409090909090909,,0.39285714285714285,0.6071428571428571,,,,,,,,,,,,,,,,,,,,,,,,,
A12_FL,A,caseA_design,12,4,,FL,priced DRT FL,0,1,1,67,-4.943389036594773,-3.0674873767030983,-15.419824081331887,-7.758341886533429,0.24683646623903144,1.7714200859668152,0.26865671641791045,0.7313432835820896,0.0,17,-6.867169833941988,-4.7907125535858635,-14.849426728337665,-10.10211277246799,-3.184570394936003,-1.1373863249211515,0.1176470588235294,0.8823529411764706,0.0,526111,0.03417979718321258,0.0,-0.2237634568964637,0.0,0.005819117759358504,0.3338923569133101,0.35217853266706073,0.2210940276861727,0.42672743964676657,88,-11.571401515151514,-4.608333333333333,18.228333333333328,22.534999999999968,0.6136363636363636,18.985227272727283,16.366666666666667,33.765,45.53749999999993,125.31666666666666,0.8901133288054567,0.4072036580565936,11.301893939393942,3.775,30.416666666666664,40.05083333333333,61.3,1.2366545285472672,0.6356582888238216,-3.5342803030303034,7.1164772727272725,0.7491136363636367,-7.6833333333333345,-4.541666666666666,16,-4.392708333333333,-0.016666666666666666,16.65,17.233333333333334,0.6875,16.240624999999998,16.28333333333333,29.45,33.72083333333333,34.38333333333333,0.5892527499677208,0.3203651144891282,21.579166666666666,19.991666666666667,40.566666666666656,41.2875,42.2,0.6015045417848697,0.33144067387526555,-5.316666666666666,8.175,0.35781250000000003,5.338541666666667,3.933333333333333,24,-11.577083333333334,-6.091666666666668,14.41666666666666,16.883333333333333,0.75,22.288194444444446,19.241666666666667,42.318333333333335,42.475,45.58333333333334,0.5880246298399945,0.3273186373786152,22.12083333333333,19.116666666666667,41.835,46.10999999999999,49.13333333333333,0.6257426082315752,0.3450744019589373,-4.8187500000000005,7.70625,-0.918375,-0.16736111111111152,1.2583333333333333,24.0,0.0,0.0,299.5085,129.63970600000002,24.530294999999995,136.7773865,12.0,12.0,0.5416666666666666,1.6843646687516078,0.18921899591472385,5.401654416666666,2.0,42.0,948.5369096215892,716.7857171619472,520.2609319198756,89.0,67,32,0.5484878096387723,0.7556750927572264,"{""890---22435_6"": 3, ""890---22435_9"": 14, ""890---22435_5"": 16, ""890---22435_3"": 1, ""890---22435_7"": 7, ""890---22435_0"": 17, ""890---22435_8"": 9, ""890---22435_2"": 16, ""890---22435_1"": 5, ""890---22435_10"": 1}",0.13667333836457526,-818.8972036215891,13.48314606741573,53.93258426966292,1.4566259101123598,0.18181818181818185,,0.18181818181818185,0.20454545454545456,0.4090909090909091,0.022727272727272728,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
