cohort,n,mean_delta_score,median_delta_score,p10_delta_score,p25_delta_score,p75_delta_score,p90_delta_score,share_better,share_worse,share_unchanged
all_matched,526111,0.045911057947298085,0.0,-0.2084042730149065,0.0,0.005942778679241201,0.3523239662470701,0.35432446765036274,0.21866108102662746,0.4270144513230098
baseline_target_line_riders,67,-4.811333762714763,-3.067487376703099,-14.173888672171442,-8.634370822144525,0.23915476629657917,1.8744839067449954,0.26865671641791045,0.7313432835820896,0.0
scenario_drt_users,21,-5.458103930993924,-4.72485069521197,-11.87728088243837,-8.885247559226585,-1.6625910136947937,0.43823022583769955,0.14285714285714285,0.8571428571428571,0.0
target_line_riders_using_drt,18,-6.596856745346475,-6.974171294298159,-12.270567452019222,-9.322854781304645,-2.717070513426684,-1.5070365271826853,0.05555555555555555,0.9444444444444444,0.0
target_line_riders_not_using_drt,49,-4.155427360931685,-1.881498248906226,-16.13430732713853,-7.04442760060671,1.01290979288531,2.854983995068716,0.3469387755102041,0.6530612244897959,0.0
