customer::iteration__mean,customer::iteration__median,customer::iteration__min,customer::iteration__max,customer::iteration__last,customer::rides__mean,customer::rides__median,customer::rides__min,customer::rides__max,customer::rides__last,customer::rides_pax__mean,customer::rides_pax__median,customer::rides_pax__min,customer::rides_pax__max,customer::rides_pax__last,customer::groupSize_mean__mean,customer::groupSize_mean__median,customer::groupSize_mean__min,customer::groupSize_mean__max,customer::groupSize_mean__last,customer::wait_average__mean,customer::wait_average__median,customer::wait_average__min,customer::wait_average__max,customer::wait_average__last,customer::wait_max__mean,customer::wait_max__median,customer::wait_max__min,customer::wait_max__max,customer::wait_max__last,customer::wait_p95__mean,customer::wait_p95__median,customer::wait_p95__min,customer::wait_p95__max,customer::wait_p95__last,customer::wait_p75__mean,customer::wait_p75__median,customer::wait_p75__min,customer::wait_p75__max,customer::wait_p75__last,customer::wait_median__mean,customer::wait_median__median,customer::wait_median__min,customer::wait_median__max,customer::wait_median__last,customer::percentage_WT_below_10__mean,customer::percentage_WT_below_10__median,customer::percentage_WT_below_10__min,customer::percentage_WT_below_10__max,customer::percentage_WT_below_10__last,customer::percentage_WT_below_15__mean,customer::percentage_WT_below_15__median,customer::percentage_WT_below_15__min,customer::percentage_WT_below_15__max,customer::percentage_WT_below_15__last,customer::inVehicleTravelTime_mean__mean,customer::inVehicleTravelTime_mean__median,customer::inVehicleTravelTime_mean__min,customer::inVehicleTravelTime_mean__max,customer::inVehicleTravelTime_mean__last,customer::distance_m_mean__mean,customer::distance_m_mean__median,customer::distance_m_mean__min,customer::distance_m_mean__max,customer::distance_m_mean__last,customer::directDistance_m_mean__mean,customer::directDistance_m_mean__median,customer::directDistance_m_mean__min,customer::directDistance_m_mean__max,customer::directDistance_m_mean__last,customer::totalTravelTime_mean__mean,customer::totalTravelTime_mean__median,customer::totalTravelTime_mean__min,customer::totalTravelTime_mean__max,customer::totalTravelTime_mean__last,customer::fareAllReferences_mean__mean,customer::fareAllReferences_mean__median,customer::fareAllReferences_mean__min,customer::fareAllReferences_mean__max,customer::fareAllReferences_mean__last,customer::rejections__mean,customer::rejections__median,customer::rejections__min,customer::rejections__max,customer::rejections__last,customer::rejectionRate__mean,customer::rejectionRate__median,customer::rejectionRate__min,customer::rejectionRate__max,customer::rejectionRate__last,vehicle::iteration__mean,vehicle::iteration__median,vehicle::iteration__min,vehicle::iteration__max,vehicle::iteration__last,vehicle::vehicles__mean,vehicle::vehicles__median,vehicle::vehicles__min,vehicle::vehicles__max,vehicle::vehicles__last,vehicle::totalServiceDuration__mean,vehicle::totalServiceDuration__median,vehicle::totalServiceDuration__min,vehicle::totalServiceDuration__max,vehicle::totalServiceDuration__last,vehicle::totalDistance__mean,vehicle::totalDistance__median,vehicle::totalDistance__min,vehicle::totalDistance__max,vehicle::totalDistance__last,vehicle::totalEmptyDistance__mean,vehicle::totalEmptyDistance__median,vehicle::totalEmptyDistance__min,vehicle::totalEmptyDistance__max,vehicle::totalEmptyDistance__last,vehicle::emptyRatio__mean,vehicle::emptyRatio__median,vehicle::emptyRatio__min,vehicle::emptyRatio__max,vehicle::emptyRatio__last,vehicle::totalPassengerDistanceTraveled__mean,vehicle::totalPassengerDistanceTraveled__median,vehicle::totalPassengerDistanceTraveled__min,vehicle::totalPassengerDistanceTraveled__max,vehicle::totalPassengerDistanceTraveled__last,vehicle::averageDrivenDistance__mean,vehicle::averageDrivenDistance__median,vehicle::averageDrivenDistance__min,vehicle::averageDrivenDistance__max,vehicle::averageDrivenDistance__last,vehicle::averageEmptyDistance__mean,vehicle::averageEmptyDistance__median,vehicle::averageEmptyDistance__min,vehicle::averageEmptyDistance__max,vehicle::averageEmptyDistance__last,vehicle::averagePassengerDistanceTraveled__mean,vehicle::averagePassengerDistanceTraveled__median,vehicle::averagePassengerDistanceTraveled__min,vehicle::averagePassengerDistanceTraveled__max,vehicle::averagePassengerDistanceTraveled__last,vehicle::d_p/d_t__mean,vehicle::d_p/d_t__median,vehicle::d_p/d_t__min,vehicle::d_p/d_t__max,vehicle::d_p/d_t__last,vehicle::l_det__mean,vehicle::l_det__median,vehicle::l_det__min,vehicle::l_det__max,vehicle::l_det__last,vehicle::minShareIdleVehicles__mean,vehicle::minShareIdleVehicles__median,vehicle::minShareIdleVehicles__min,vehicle::minShareIdleVehicles__max,vehicle::minShareIdleVehicles__last,vehicle::minCountIdleVehicles__mean,vehicle::minCountIdleVehicles__median,vehicle::minCountIdleVehicles__min,vehicle::minCountIdleVehicles__max,vehicle::minCountIdleVehicles__last,sharing::iteration__mean,sharing::iteration__median,sharing::iteration__min,sharing::iteration__max,sharing::iteration__last,sharing::poolingRate__mean,sharing::poolingRate__median,sharing::poolingRate__min,sharing::poolingRate__max,sharing::poolingRate__last,sharing::sharingFactor__mean,sharing::sharingFactor__median,sharing::sharingFactor__min,sharing::sharingFactor__max,sharing::sharingFactor__last,sharing::nPooled__mean,sharing::nPooled__median,sharing::nPooled__min,sharing::nPooled__max,sharing::nPooled__last,sharing::nTotal__mean,sharing::nTotal__median,sharing::nTotal__min,sharing::nTotal__max,sharing::nTotal__last
190.5,190.5,181.0,200.0,200.0,28.15,28.0,27.0,30.0,30.0,28.15,28.0,27.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,337.21349999999995,346.105,289.28,368.29,346.7,728.2,738.0,677.0,807.0,741.0,705.7249999999999,712.875,654.0,770.7,739.35,492.4125,506.25,425.0,528.75,515.5,343.85,364.5,250.0,403.5,372.0,85.61300000000001,85.71,82.14,93.1,86.67,100.0,100.0,100.0,100.0,100.0,627.2495,628.145,605.0,644.77,623.63,7022.2785,7034.6,6815.92,7190.23,6934.24,6462.4349999999995,6482.3,6274.86,6609.1,6295.0,964.4625,966.4649999999999,894.28,1006.77,970.33,2.8075,2.81,2.76,2.84,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.5,190.5,181.0,200.0,200.0,4.0,4.0,4.0,4.0,4.0,241200.0,241200.0,241200.0,241200.0,241200.0,223113.49050000007,223565.72,216798.44,232053.23,232053.23,47895.80700000001,48514.315,44722.81,51295.42,51295.42,0.21650000000000005,0.22,0.2,0.22,0.22,197613.78150000004,196972.85,194136.28,208027.15,208027.15,55778.371499999994,55891.43,54199.61,58013.31,58013.31,11973.953499999994,12128.58,11180.7,12823.86,12823.86,49403.444,49243.21,48534.07,52006.79,52006.79,0.8865000000000002,0.88,0.88,0.9,0.9,1.2260000000000002,1.23,1.21,1.23,1.23,0.5,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,2.0,190.5,190.5,181.0,200.0,200.0,0.35884783798576886,0.35714285714285715,0.3448275862068966,0.3703703703703704,0.36666666666666653,1.2638922064507492,1.2580889937959134,1.242657244443948,1.3345169867358402,1.3345169867358402,10.1,10.0,10.0,11.0,11.0,28.15,28.0,27.0,30.0,30.0
