cohort,n_trips,mean_delta_journey_min,median_delta_journey_min,p90_delta_journey_min,p95_delta_journey_min,share_journey_time_improved,b0_wait_mean_min,b0_wait_median_min,b0_wait_p90_min,b0_wait_p95_min,b0_wait_max_min,b0_wait_cv,b0_wait_gini,scenario_wait_mean_min,scenario_wait_median_min,scenario_wait_p90_min,scenario_wait_p95_min,scenario_wait_max_min,scenario_wait_cv,scenario_wait_gini,mean_delta_departure_min,mean_abs_departure_shift_min,mean_delta_trip_distance_km,mean_delta_wait_min,median_delta_wait_min
all_compared_relevant_trips,191,-2.1645724258289687,0.0,20.7,28.558333333333334,0.45549738219895286,12.657504363001744,9.15,32.1,40.05833333333334,72.41666666666667,1.1552812890589033,0.5915568043246282,12.199389179755673,3.5,35.61666666666667,47.29166666666667,65.33333333333333,1.3229090582693925,0.6648884731182234,-0.874432809773124,10.916492146596857,-0.8424764397905756,-0.4581151832460736,0.0
baseline_target_line_trips,70,-6.512142857142854,-2.075,25.621666666666673,37.05833333333334,0.6285714285714286,21.47095238095238,17.891666666666666,39.726666666666674,50.98583333333331,68.2,0.6639075350407476,0.3451168007401235,20.45523809523809,18.65,47.826666666666675,52.62833333333332,64.11666666666666,0.908740422354701,0.5055591768321073,-1.7176190476190478,11.277142857142858,-2.416328571428572,-1.0157142857142858,-3.9000000000000004
scenario_drt_containing_trips,50,2.7783333333333338,-0.016666666666666666,29.148333333333337,37.05833333333334,0.6,21.417333333333332,17.891666666666666,36.158333333333346,60.35499999999997,72.41666666666667,0.7744962627477804,0.3993288924858369,25.521666666666665,21.575000000000003,49.098333333333336,52.62833333333332,65.33333333333333,0.6261423986771422,0.34421184614379974,2.608333333333334,5.529666666666666,0.25976000000000005,4.104333333333333,0.4666666666666667
target_line_trips_using_drt,33,5.45,-0.016666666666666666,35.580000000000005,37.62,0.5151515151515151,22.880303030303025,20.5,41.933333333333344,58.889999999999986,68.2,0.7147568915758454,0.37204172042924455,27.722727272727266,23.266666666666666,50.02,52.19333333333333,64.11666666666666,0.5847293657919204,0.32481562634046646,3.54949494949495,6.479797979797981,0.2663030303030302,4.842424242424242,0.11666666666666667
target_line_trips_not_using_drt,37,-17.18108108108108,-13.533333333333333,19.613333333333326,24.22333333333333,0.7297297297297297,20.213963963963966,16.483333333333334,37.61666666666667,43.95333333333332,57.96666666666667,0.6024162255028247,0.3104888955808176,13.973423423423426,0.0,44.959999999999994,48.44999999999997,58.68333333333333,1.3139389885762556,0.6657164240091935,-6.415315315315317,15.555855855855855,-4.808945945945945,-6.2405405405405405,-11.05
