cohort,n_trips,mean_delta_journey_min,median_delta_journey_min,p90_delta_journey_min,p95_delta_journey_min,share_journey_time_improved,b0_wait_mean_min,b0_wait_median_min,b0_wait_p90_min,b0_wait_p95_min,b0_wait_max_min,b0_wait_cv,b0_wait_gini,scenario_wait_mean_min,scenario_wait_median_min,scenario_wait_p90_min,scenario_wait_p95_min,scenario_wait_max_min,scenario_wait_cv,scenario_wait_gini,mean_delta_departure_min,mean_abs_departure_shift_min,mean_delta_trip_distance_km,mean_delta_wait_min,median_delta_wait_min
all_compared_relevant_trips,242,-5.5227961432506865,0.0,8.985000000000001,19.94916666666665,0.47520661157024796,11.71308539944903,6.208333333333333,30.480000000000008,41.06499999999998,125.31666666666666,1.3247333824722072,0.6305671804310364,7.193044077134985,0.0,23.47166666666667,33.787499999999994,72.75,1.7330227105158453,0.7575044492218974,-3.613429752066116,9.542630853994492,0.11698760330578503,-4.520041322314052,0.0
baseline_target_line_trips,88,-11.057196969696966,-5.074999999999999,18.854999999999997,24.942499999999985,0.6477272727272727,18.985227272727276,16.366666666666667,33.765,45.53749999999994,125.31666666666666,0.8901133288054567,0.40720365805659364,11.402272727272727,4.491666666666666,33.62499999999999,40.79666666666666,72.75,1.3480567214701418,0.6600520352015273,-4.757575757575758,9.359090909090908,0.3647386363636364,-7.582954545454542,-5.341666666666667
scenario_drt_containing_trips,18,-18.002777777777776,-8.591666666666667,3.405000000000006,10.211666666666655,0.8333333333333334,21.03055555555556,17.591666666666665,37.74333333333334,46.52833333333333,51.88333333333333,0.6810963908977106,0.3681958936879024,15.82777777777778,14.825,26.29166666666667,29.974999999999987,38.61666666666667,0.610494077571712,0.3314418314418315,-5.858333333333333,10.843518518518518,-2.0862777777777777,-5.202777777777778,-4.841666666666667
target_line_trips_using_drt,14,-12.39047619047619,-5.591666666666667,6.611666666666676,11.804999999999998,0.7857142857142857,17.641666666666662,13.466666666666665,34.11833333333334,40.508333333333326,51.88333333333333,0.7809198734842624,0.3943826940317936,15.390476190476193,14.825,25.016666666666666,30.004166666666663,38.61666666666667,0.6563956536297654,0.3495292609618106,-8.63452380952381,12.839285714285717,-0.748857142857143,-2.2511904761904766,-2.033333333333333
target_line_trips_not_using_drt,74,-10.804954954954953,-3.916666666666667,20.138333333333335,27.089166666666642,0.6216216216216216,19.23941441441442,16.858333333333334,32.370000000000005,43.51249999999996,125.31666666666666,0.9094173535125265,0.40716596043030373,10.647747747747752,2.25,33.724999999999994,41.834999999999994,72.75,1.513701554705653,0.7103741570490023,-4.024099099099098,8.700675675675676,0.5754189189189187,-8.591666666666663,-5.5
