cohort,n_trips,mean_delta_journey_min,median_delta_journey_min,p90_delta_journey_min,p95_delta_journey_min,share_journey_time_improved,b0_wait_mean_min,b0_wait_median_min,b0_wait_p90_min,b0_wait_p95_min,b0_wait_max_min,b0_wait_cv,b0_wait_gini,scenario_wait_mean_min,scenario_wait_median_min,scenario_wait_p90_min,scenario_wait_p95_min,scenario_wait_max_min,scenario_wait_cv,scenario_wait_gini,mean_delta_departure_min,mean_abs_departure_shift_min,mean_delta_trip_distance_km,mean_delta_wait_min,median_delta_wait_min
all_compared_relevant_trips,263,-5.366983523447401,0.0,9.413333333333334,16.268333333333324,0.46387832699619774,11.274524714828893,5.5,28.816666666666684,39.404999999999994,125.31666666666666,1.3485425456974047,0.6400319327348916,7.32395437262357,1.0,23.496666666666677,33.15833333333333,59.916666666666664,1.5866248735841635,0.7282252506593423,-2.0992395437262354,9.595183776932831,0.06357794676806086,-3.950570342205324,0.0
baseline_target_line_trips,88,-10.219696969696964,-4.65,16.531666666666666,18.770833333333332,0.6590909090909091,18.985227272727276,16.366666666666667,33.765,45.53749999999994,125.31666666666666,0.8901133288054567,0.40720365805659364,12.527651515151517,6.416666666666667,36.33333333333333,40.73666666666666,59.916666666666664,1.186693565679724,0.6203003411186825,-3.5929924242424236,9.69223484848485,0.5241931818181823,-6.457575757575754,-4.816666666666666
scenario_drt_containing_trips,68,-8.332107843137253,-5.125,12.805000000000007,16.7825,0.6764705882352942,17.073774509803922,16.674999999999997,33.8,42.31583333333334,51.88333333333333,0.7743820491490268,0.433607250913457,16.533823529411762,13.433333333333334,35.93666666666668,40.55583333333333,54.833333333333336,0.7679780014820237,0.41720120406074024,-1.8794117647058823,7.6078431372549025,-0.1832794117647058,-0.5399509803921573,0.7749999999999999
target_line_trips_using_drt,34,-7.613725490196079,-5.125,16.171666666666667,17.365833333333335,0.7058823529411765,17.945588235294114,16.633333333333333,32.635,36.15666666666666,51.88333333333333,0.6349546473689842,0.34396154593936235,19.588235294117652,17.608333333333334,38.153333333333336,40.26083333333333,42.13333333333333,0.6382208639920666,0.3597200141317789,-4.057843137254902,9.469607843137254,-0.09491176470588242,1.6426470588235296,2.075
target_line_trips_not_using_drt,54,-11.860493827160495,-4.35,15.55833333333335,20.812499999999968,0.6296296296296297,19.63981481481482,16.3,37.11000000000002,48.961666666666645,125.31666666666666,1.0014011024378096,0.4410357192954273,8.082098765432098,0.0,28.800000000000004,42.906666666666624,59.916666666666664,1.8073282640752266,0.7788131062399757,-3.300308641975309,9.832407407407409,0.9139999999999999,-11.557716049382714,-8.041666666666668
